prefix_28	short_name_28	name_28
F0:23:B9:20:00:00/28	RaysgemE	Raysgem Electronics and Technology Co.Ltd
F0:23:B9:30:00:00/28	BspRus	BSP RUS Ltd.
F0:23:B9:40:00:00/28	Ezvis	Ezvis Limited
F0:23:B9:50:00:00/28	AudearaP	Audeara Pty. Ltd.
F0:23:B9:60:00:00/28	XiamenJi	Xiamen Jinhaode Electronic Co.,Ltd
F0:23:B9:70:00:00/28	Transcen	Transcend Building Automation control network corporation
F0:23:B9:80:00:00/28	G3Techno	G3 Technologies< Inc
F0:23:B9:90:00:00/28	EmuTechn	Emu Technology
F0:23:B9:A0:00:00/28	Annapurn	Annapurna labs
F0:23:B9:B0:00:00/28	QCoreMed	Q Core Medical Ltd
F0:23:B9:C0:00:00/28	Shenzhen	Shenzhen Lachesis Mhealth Co., Ltd.
F0:23:B9:D0:00:00/28	Private
F0:23:B9:E0:00:00/28	Domotz	Domotz Ltd
F0:41:C8:00:00:00/28	LinpaAco	Linpa Acoustic Technology Co.,Ltd
F0:41:C8:10:00:00/28	Dongguan	DongGuan Siyoto Electronics Co., Ltd
F0:41:C8:20:00:00/28	Shenzhen	Shenzhen Medica Technology Development Co., Ltd.
F0:41:C8:30:00:00/28	Shenzhen	Shenzhen Wisewing Internet Technology Co.,Ltd
F0:41:C8:40:00:00/28	Candelic	Candelic Limited
F0:41:C8:50:00:00/28	XiAnMeiS	XI'AN MEI SHANG MEI WIRELESS TECHNOLOGY.Co., Ltd.
F0:41:C8:60:00:00/28	AedEngin	AED Engineering GmbH
F0:41:C8:70:00:00/28	Nanchang	Nanchang BlackShark Co.,Ltd.
F0:41:C8:80:00:00/28	PostiumK	Postium Korea Co., Ltd.
F0:41:C8:90:00:00/28	Shenzhen	Shenzhen Nufilo Electronic Technology Co., Ltd.
F0:41:C8:A0:00:00/28	Telstra
F0:41:C8:B0:00:00/28	Powervau	Powervault Ltd
F0:41:C8:C0:00:00/28	Shanghai	Shanghai Think-Force Electronic Technology Co. Ltd
F0:41:C8:D0:00:00/28	AtnMedia	ATN Media Group FZ LLC
F0:41:C8:E0:00:00/28	Shenzhen	Shenzhen Umind Technology Co., Ltd.
F0:AC:D7:00:00:00/28	GuilinGl	Guilin glsun Science and Tech Co.,LTD
F0:AC:D7:10:00:00/28	Intenta	Intenta GmbH
F0:AC:D7:20:00:00/28	QuantumP	Quantum Power Systems
F0:AC:D7:30:00:00/28	Med-Pat/	Med-Pat/Inn-Phone
F0:AC:D7:40:00:00/28	Sercomm	Sercomm Corporation.
F0:AC:D7:50:00:00/28	PavoTasa	Pavo Tasarim Uretim Ticaret A.S.
F0:AC:D7:60:00:00/28	SuzhouPa	Suzhou Pairlink Network Technology
F0:AC:D7:70:00:00/28	HanjuNet	Hanju Network Technologies Co.
F0:AC:D7:80:00:00/28	Telefoni	Telefonix Incorporated
F0:AC:D7:90:00:00/28	U3Storag	U3storage Technologies Co., Ltd
F0:AC:D7:A0:00:00/28	Groupeer	Groupeer Technologies
F0:AC:D7:B0:00:00/28	Zhejiang	Zhejiang Makepower Electronics,Inc.
F0:AC:D7:C0:00:00/28	Simprint	Simprints Technology Ltd
F0:AC:D7:D0:00:00/28	SmartPow	Smart Power Technology Co., Ltd.
F0:AC:D7:E0:00:00/28	Fiziico	Fiziico Co., Ltd.
F4:0E:11:00:00:00/28	Realphon	realphone technology co.,ltd
F4:0E:11:10:00:00/28	BeijingD	Beijing Dongjin Aero-Tech Co., Ltd
F4:0E:11:20:00:00/28	AxelSrl	Axel srl
F4:0E:11:30:00:00/28	Shenzhen	Shenzhen headsun technology
F4:0E:11:40:00:00/28	DayangTe	Dayang Technology Development Inc.
F4:0E:11:50:00:00/28	E-Song
F4:0E:11:60:00:00/28	AlphaDes	Alpha Design Technologies Pvt Ltd
F4:0E:11:70:00:00/28	Shenzhen	Shenzhen Grandsun Electronic Co.,Ltd.
F4:0E:11:80:00:00/28	Zeepro	Zeepro Inc.
F4:0E:11:90:00:00/28	SternaSe	Sterna Security
F4:0E:11:A0:00:00/28	Kodpro	Kodpro Ltd.
F4:0E:11:B0:00:00/28	BradarIn	Bradar Industria Sa
F4:0E:11:C0:00:00/28	NihonMeg	Nihon Mega Logic Co.,Ltd.
F4:0E:11:D0:00:00/28	DxgTechn	DXG Technology Corp.
F4:0E:11:E0:00:00/28	Elektron	Elektronika Naglic d.o.o.
F4:0E:11:F0:00:00/28	Private
F8:02:78:00:00:00/28	Digatron	Digatron Power Electronics GmbH
F8:02:78:10:00:00/28	ReasonTe	Reason Tecnologia SA
F8:02:78:20:00:00/28	Innodisk
F8:02:78:30:00:00/28	3Shape	3Shape Holding A/S
F8:02:78:40:00:00/28	ClarusKo	CLARUS Korea Co., Ltd
F8:02:78:50:00:00/28	Electric	Electric Objects
F8:02:78:60:00:00/28	Witium	Witium Co., Ltd
F8:02:78:70:00:00/28	BettiniS	Bettini Srl
F8:02:78:80:00:00/28	EmbuxTec	EMBUX Technology Co., Ltd.
F8:02:78:90:00:00/28	BeijingR	Beijing Redcdn Technology, Co., Ltd
F8:02:78:A0:00:00/28	LuxulTec	Luxul Technology Inc
F8:02:78:B0:00:00/28	Rosemoun	Rosemount Analytical
F8:02:78:C0:00:00/28	Technolo	Technology Research, LLC
F8:02:78:D0:00:00/28	DuetonSR	Dueton Systems s.r.o.
F8:02:78:E0:00:00/28	LitTechn	Lit Technologies
F8:02:78:F0:00:00/28	Private
F8:1D:78:00:00:00/28	Dongguan	Dongguan Shun Hing Plastics Limited
F8:1D:78:10:00:00/28	Adtechno	ADTECHNO Inc.
F8:1D:78:20:00:00/28	XperioLa	Xperio Labs Limited
F8:1D:78:30:00:00/28	Shanghai	Shanghai Sun Telecommunication Co., Ltd.
F8:1D:78:40:00:00/28	DigitalI	Digital Imaging Technology
F8:1D:78:50:00:00/28	Dacons
F8:1D:78:60:00:00/28	Zengge	Zengge Co., Limited
F8:1D:78:70:00:00/28	WuhanGui	Wuhan Guide Infrared Co.,Ltd
F8:1D:78:80:00:00/28	Teleofis
F8:1D:78:90:00:00/28	OphrysSy	Ophrys Systèmes
F8:1D:78:A0:00:00/28	AvproGlo	AVPro Global Holdings LLC
F8:1D:78:B0:00:00/28	Sigmacon	SigmaConnectivityAB
F8:1D:78:C0:00:00/28	Shenzhuo	Shenzhuoyue Technology.,Ltd
F8:1D:78:D0:00:00/28	Tofino
F8:1D:78:E0:00:00/28	Guangdon	Guangdong Enok Communication Co., Ltd.
F8:8A:3C:00:00:00/28	Art	Art Spa
F8:8A:3C:10:00:00/28	Carefree	Carefree of Colorado
F8:8A:3C:20:00:00/28	KlatuNet	KLATU Networks Inc
F8:8A:3C:30:00:00/28	Shenzhen	Shenzhen Shengyuan Tech Ltd.
F8:8A:3C:40:00:00/28	Go-LinkT	Go-Link Technology Co., Ltd.
F8:8A:3C:50:00:00/28	Kokkia	Kokkia Inc
F8:8A:3C:60:00:00/28	BeijingZ	Beijing Zhong Chuang Communication Technology Ltd.
F8:8A:3C:70:00:00/28	JoshAi	Josh.ai
F8:8A:3C:80:00:00/28	CadmusEl	Cadmus Electronic Co.,Ltd.
F8:8A:3C:90:00:00/28	Withus
F8:8A:3C:A0:00:00/28	Protos	Protos GmbH
F8:8A:3C:B0:00:00/28	FaraAs	Fara As
F8:8A:3C:C0:00:00/28	ExcetopT	Excetop Technology (Beijing) Co., Ltd.
F8:8A:3C:D0:00:00/28	Thk	THK Co.,LTD.
F8:8A:3C:E0:00:00/28	Avateq	Avateq Corp.
F8:B5:68:00:00:00/28	Lifeprin	LifePrint Products, Inc.
F8:B5:68:10:00:00/28	PtEyroDi	PT. Eyro Digital Teknologi
F8:B5:68:20:00:00/28	Shenzhen	Shenzhen New-Bund Technology Co., Ltd.
F8:B5:68:30:00:00/28	DongwooE	Dongwoo Engineering Co.,Ltd
F8:B5:68:40:00:00/28	Combiwin	Combiwins Technology Co.,Limited
F8:B5:68:50:00:00/28	Etectrx
F8:B5:68:60:00:00/28	PackageG	Package Guard, Inc
F8:B5:68:70:00:00/28	Cloudmin	CloudMinds (Shenzhen) Holdings Co., Ltd
F8:B5:68:80:00:00/28	MavenWir	Maven Wireless AB
F8:B5:68:90:00:00/28	BeijingW	Beijing Wanji Techonology Co., Ltd.
F8:B5:68:A0:00:00/28	Sinepuls	SinePulse GmbH
F8:B5:68:B0:00:00/28	Whizpace	Whizpace Pte. Ltd.
F8:B5:68:C0:00:00/28	3SiSecur	3SI Security Systems, Inc
F8:B5:68:D0:00:00/28	Solarius
F8:B5:68:E0:00:00/28	Zao&Quot	ZAO &quot;RADIUS Avtomatika&quot;
FC:A4:7A:00:00:00/28	Broadcom	Broadcom Inc.
FC:A4:7A:10:00:00/28	Shenzhen	Shenzhen VMAX New Energy Co., Ltd.
FC:A4:7A:20:00:00/28	AntFinan	Ant Financial（Hang Zhou）Network Technology Co.,Ltd.
FC:A4:7A:30:00:00/28	Cliptech	Cliptech Industria e Comercio Ltda
FC:A4:7A:40:00:00/28	Hooc	Hooc Ag
FC:A4:7A:50:00:00/28	Syfer
FC:A4:7A:60:00:00/28	Token
FC:A4:7A:70:00:00/28	Innovati	Innovative Advantage
FC:A4:7A:80:00:00/28	KarryCom	Karry Communication Limited
FC:A4:7A:90:00:00/28	OberixGr	Oberix Group Pty Ltd
FC:A4:7A:A0:00:00/28	Shenzhen	Shenzhen Elebao Technology Co., Ltd
FC:A4:7A:B0:00:00/28	Shenzhen	Shenzhen Nokelock Technology Co, Ltd.
FC:A4:7A:C0:00:00/28	Shenzhen	Shenzhen ALFEYE Technology CO.,Ltd
FC:A4:7A:D0:00:00/28	Shenzhen	Shenzhen Kuku Technology Co.,Ltd
FC:A4:7A:E0:00:00/28	HefeiFei	Hefei Feier Smart Science&Technology Co. Ltd
FC:D2:B6:00:00:00/28	CgPowerA	Cg Power And Industrial Solutions Ltd
FC:D2:B6:10:00:00/28	LinkFar-	Link (Far-East) Corporation
FC:D2:B6:20:00:00/28	Soma	Soma GmbH
FC:D2:B6:30:00:00/28	CoetCost	Coet Costruzioni Elettrotecniche
FC:D2:B6:40:00:00/28	ShenZhen	Shen Zhen Xin Hao Yuan Precision Technology Co.,L Td
FC:D2:B6:50:00:00/28	Grandway	Grandway Technology (Shenzhen) Limited
FC:D2:B6:60:00:00/28	CirqueAu	Cirque Audio Technology Co.,Ltd
FC:D2:B6:70:00:00/28	TeamlyDi	Teamly Digital
FC:D2:B6:80:00:00/28	OvissLab	Oviss Labs Inc.
FC:D2:B6:90:00:00/28	Winglet	Winglet Systems Inc.
FC:D2:B6:A0:00:00/28	NrealTec	Nreal Technology Limited
FC:D2:B6:B0:00:00/28	TChipDig	T Chip Digital Technology Co.Ltd
FC:D2:B6:C0:00:00/28	SiliconS	Silicon (Shenzhen) Electronic Technology Co.,Ltd.
FC:D2:B6:D0:00:00/28	BeeSmart	Bee Smart(Changzhou) Information Technology Co., Ltd
FC:D2:B6:E0:00:00/28	UniverSP	Univer S.p.A.
